Customer ID,1st Order Profit,Subsequent Order Profit,Subsequent Orders Count,Total value of all promotions
1391,2,9,3,2
1392,14,12,1,0
1393,13,108,14,0
1394,17,42,7,0
1395,16,123,9,6
1397,6,0,0,1
1398,8,36,4,4
1399,12,89,8,22
1400,9,0,0,1
1401,15,0,0,7
1402,5,15,1,2
1403,14,116,7,0
1404,7,17,4,4
1405,21,0,0,0
1406,1,53,7,15
1407,7,0,0,0
1408,14,0,0,3
1409,5,15,2,0
1410,12,40,10,11
1411,2,0,0,0
1412,7,46,4,11
1413,10,80,5,2
1414,13,10,4,6
1415,20,57,6,30
1416,10,37,8,13
1417,10,0,0,2
1418,6,0,0,6
1419,9,191,13,14
1420,4,6,1,3
1421,12,85,9,0
1422,7,54,4,0
1423,5,60,6,8
1424,9,78,6,0
1425,13,0,0,0
1426,6,33,4,0
1427,9,0,0,0
1428,16,243,16,55
1429,2,52,8,13
1430,7,73,8,0
1431,11,50,8,47
1432,7,54,7,20
1433,9,19,2,7
1434,4,26,2,0
1435,11,9,1,0
1436,11,198,17,1
1437,10,0,0,0
1438,9,42,3,13
1439,11,135,6,2
1440,2,56,6,0
1441,9,86,9,6
1442,5,14,2,5
1443,2,0,0,0
1444,2,48,10,0
1445,7,99,8,43
1446,10,109,8,0
1447,2,0,0,0
1448,15,97,10,0
1449,15,39,10,3
1450,10,60,6,0
1451,11,140,10,45
1452,9,43,6,13
1453,13,80,10,0
1454,4,0,0,0
1455,10,0,0,0
1456,9,3,1,6
1458,9,32,2,1
1459,5,73,8,0
1460,7,37,2,10
1461,19,50,8,0
1462,11,0,0,2
1463,7,92,8,7
1464,8,31,3,21
1465,10,24,2,18
1466,9,87,12,0
1467,7,0,0,2
1468,27,26,3,7
1469,12,179,10,10
1470,10,0,0,4
1471,5,0,0,0
1472,16,0,0,5
1473,7,0,0,0
1474,13,0,0,3
1475,10,0,0,0
1476,6,0,0,1
1477,3,0,0,0
1478,4,0,0,0
1479,10,0,0,1
1480,15,0,0,7
1482,13,41,4,10
1483,6,12,1,10
1484,31,28,3,11
1485,7,13,4,0
1486,8,35,5,8
1487,11,0,0,1
1488,4,71,7,0
1489,5,42,4,0
1490,5,37,4,23
1491,2,58,5,13
1492,2,0,0,0
1493,9,62,9,0
1494,10,36,4,0
1495,3,13,2,3
1496,10,36,5,11
1497,14,0,0,2
1498,10,75,6,16
1499,27,0,0,8
1500,10,55,7,20
1501,3,104,12,39
1502,16,10,2,0
1503,9,0,0,0
1504,10,5,1,1
1505,5,72,9,29
1506,9,19,2,11
1508,12,54,6,0
1509,8,41,7,0
1510,16,32,2,4
1511,16,44,5,6
1512,5,21,2,0
1513,3,56,8,12
1514,5,0,0,1
1515,1,0,0,0
1516,20,38,5,17
1517,12,0,0,0
1518,11,163,10,36
1519,10,37,3,0
1520,4,79,16,5
1521,19,64,4,0
1522,12,97,6,39
1523,1,0,0,0
1524,6,11,1,0
1525,8,157,10,24
1526,11,29,5,43
1527,2,0,0,1
1528,5,0,0,1
1529,3,11,4,3
1530,16,20,6,2
1531,12,61,7,11
1532,8,65,12,0
1533,7,35,6,3
1534,5,7,2,5
1535,8,7,1,2
1536,15,211,19,0
1537,4,0,0,0
1538,10,0,0,3
1539,12,61,5,15
1540,3,134,10,23
1541,9,0,0,1
1542,2,143,9,0
1543,4,94,7,0
1544,10,79,5,6
1545,10,300,14,2
1546,15,0,0,3
1547,2,0,0,0
1548,16,96,6,0
1549,17,0,0,0
1550,10,17,3,0
1551,18,55,6,29
1552,7,0,0,0
1553,14,23,1,1
1554,12,42,7,11
1555,4,0,0,0
1556,1,20,2,5
1557,11,0,0,4
1558,1,40,8,10
1559,15,36,3,24
1560,11,0,0,0
1561,17,0,0,0
1562,13,73,4,54
1563,12,86,10,10
1564,8,6,4,2
1565,9,36,3,9
1566,9,80,9,6
1567,13,0,0,3
1569,22,22,7,3
1570,15,0,0,4
1571,1,0,0,0
1572,2,0,0,1
1573,13,0,0,4
1574,6,0,0,0
1575,7,0,0,0
1576,16,0,0,6
1577,3,0,0,0
1578,13,0,0,4
1579,6,0,0,1
1580,18,0,0,3
1581,12,23,3,12
1582,8,0,0,0
1583,19,0,0,3
1584,2,10,4,4
1585,8,51,8,35
1586,11,0,0,0
1587,13,0,0,6
1588,4,34,4,3
1589,9,14,1,7
1590,4,50,4,31
1591,12,47,7,0
1593,9,29,7,0
1594,5,91,10,5
1595,11,0,0,0
1596,14,53,4,4
1597,7,0,0,0
1598,12,132,12,41
1599,9,94,7,0
1600,11,0,0,4
1601,12,34,6,0
1602,16,62,9,58
1603,13,94,6,0
1604,19,41,3,14
1605,9,94,7,0
1606,4,0,0,0
1607,9,0,0,0
1608,15,13,2,4
1609,4,9,2,0
1610,15,86,11,0
1611,22,31,3,17
1612,10,82,6,0
1613,14,48,6,18
1614,2,0,0,0
1615,8,34,3,11
1616,22,98,7,0
1617,2,0,0,0
1619,3,58,5,1
1620,2,73,9,29
1621,11,62,6,11
1622,9,10,1,0
1623,2,0,0,0
1624,11,52,6,11
1625,6,55,5,0
1626,2,113,12,0
1627,1,0,0,0
1628,4,33,5,16
1629,10,0,0,5
1630,13,64,6,13
1631,17,4,1,10
1632,14,9,1,0
1633,7,107,10,21
1634,17,28,3,30
1635,16,14,1,0
1636,17,46,3,24
1637,2,0,0,1
1638,5,19,4,1
1639,22,0,0,0
1640,18,54,4,33
1641,4,20,2,1
1642,2,49,4,0
1643,13,91,12,0
1644,8,32,4,9
1645,19,45,9,34
1646,3,0,0,1
1647,14,0,0,3
1648,18,116,14,17
1649,5,69,6,16
1650,10,20,4,10
1651,19,0,7,0
1652,5,0,0,0
1653,9,38,9,2
1654,16,26,3,1
1655,1,0,0,0
1656,20,36,4,0
1657,5,0,0,3
1658,4,44,6,0
1659,18,84,9,0
1660,19,43,7,1
1661,18,90,6,13
1662,8,47,7,0
1663,2,0,0,1
1664,14,98,7,7
1665,8,6,1,5
1666,16,0,0,1
1667,5,0,0,2
1668,3,24,6,5
1669,13,42,4,17
1670,2,0,0,1
1671,4,0,0,2
1672,2,0,0,0
1673,10,0,0,0
1674,14,0,0,0
1675,1,0,0,0
1676,2,0,0,2
1677,3,0,0,0
1678,14,0,0,3
1680,8,72,8,0
1681,16,0,0,0
1682,2,142,17,24
1683,5,21,5,0
1684,13,0,0,0
1685,18,20,6,0
1686,10,43,3,0
1687,11,0,0,1
1688,9,33,2,13
1689,9,43,7,4
1690,14,22,5,7
1691,15,67,11,17
1692,14,0,0,1
1693,2,0,0,0
1694,6,30,6,20
1695,5,37,9,0
1696,10,21,4,0
1697,2,0,0,1
1698,6,23,3,7
1699,2,32,6,0
1700,2,0,0,0
1701,7,0,0,5
1702,11,0,0,0
1704,5,0,0,1
1705,9,0,0,3
1706,20,0,0,11
1707,5,0,0,1
1708,11,0,0,1
1709,8,0,0,3
1710,25,0,0,0
1711,10,0,0,0
1712,16,0,0,0
1713,12,0,0,3
1714,5,0,0,0
1715,6,0,0,1
1716,2,0,0,0
1717,10,0,0,2
1718,6,0,0,2
1719,6,0,0,2
1720,6,0,0,0
1721,17,0,0,7
1722,18,0,0,7
1723,12,0,0,2
1724,12,0,0,4
1725,14,0,0,0
1726,8,0,0,0
1727,3,0,0,1
1728,7,0,0,2
1730,7,0,0,4
1731,7,0,0,0
1732,6,0,0,0
1733,7,0,0,0
1734,2,0,0,0
1735,2,0,0,0
1736,16,0,0,3
1737,11,0,0,2
1738,11,0,0,0
1739,10,0,0,0
1740,10,0,0,0
1741,14,0,0,0
1742,10,0,0,1
1743,5,0,0,1
1744,5,0,0,2
1745,8,0,0,0
1746,2,0,0,1
1747,5,0,0,0
1748,1,0,0,0
1749,2,0,0,0
1750,9,0,0,0
1751,13,0,0,0
1752,25,0,0,3
1753,5,0,0,1
1754,14,0,0,3
1755,13,0,0,2
1756,11,0,0,0
1757,4,0,0,3
1758,13,0,0,2
1759,9,0,0,0
1760,11,0,0,2
1761,7,0,0,3
1762,11,0,0,0
1763,7,0,0,1
1764,12,0,0,0
1765,13,0,0,2
1766,2,0,0,0
1767,14,0,0,9
1768,5,0,0,0
1769,17,0,0,0
1770,4,0,0,2
1771,9,0,0,6
1772,2,0,0,1
1773,2,0,0,0
1774,9,0,0,0
1775,6,0,0,5
1776,13,0,0,0
1777,5,0,0,1
1778,9,0,0,2
1779,1,0,0,1
1780,8,0,0,3
1781,12,0,0,0
1782,8,0,0,2
1783,15,0,0,5
1784,3,0,0,0
1785,12,0,0,0
1786,2,0,0,0
1787,10,0,0,0
1788,2,0,0,0
1789,8,0,0,0
1791,13,0,0,4
1792,25,0,0,4
1793,4,0,0,1
1794,14,0,0,0
1795,4,0,0,2
1796,3,0,0,0
1797,15,0,0,4
1798,8,0,0,1
1799,9,0,0,2
1800,12,31,4,0
1801,7,172,13,20
1802,16,35,2,41
1803,14,6,1,6
1804,25,217,12,6
1805,10,43,3,0
1806,2,62,3,2
1807,11,0,0,4
1808,13,44,4,0
1809,11,127,10,26
1810,8,18,4,0
1811,3,69,9,0
1812,9,36,4,26
1813,2,45,4,1
1815,13,0,0,1
1816,10,0,0,0
1817,4,0,0,0
1818,3,67,7,11
1819,2,133,10,2
1820,13,19,2,2
1821,31,52,3,0
1822,7,63,6,0
1823,13,22,2,15
1824,8,39,2,8
1825,7,39,5,16
1826,2,43,3,3
1827,2,0,0,1
1828,15,55,7,0
1829,13,23,2,7
1830,6,29,8,20
1831,19,45,3,21
1832,12,32,5,22
1833,5,57,4,6
1834,24,66,7,6
1835,2,37,4,0
1836,12,152,12,31
1837,1,0,0,0
1838,2,0,0,1
1839,12,31,3,9
1841,4,0,0,2
1842,12,0,0,4
1843,9,70,12,3
1844,10,40,3,26
1845,2,200,18,0
1846,2,26,4,0
1847,1,0,0,1
1848,9,7,1,5
1849,12,64,10,26
1850,8,13,7,5
1851,4,21,7,0
1852,8,19,2,0
1853,11,0,0,0
1854,2,117,12,27
1855,7,73,4,10
1856,2,21,3,4
1857,11,0,0,3
1858,15,28,2,0
1859,7,75,9,8
1860,13,199,12,43
1861,10,56,3,16
1862,8,121,7,0
1863,6,20,6,2
1864,12,95,8,0
1865,3,160,10,33
1866,5,48,5,3
1867,12,0,0,0
1868,31,8,1,3
1869,15,92,8,47
1870,20,0,0,0
1871,15,0,0,0
1872,1,0,0,0
1873,10,0,0,5
1874,11,0,0,0
1875,9,0,0,2
1876,12,0,0,2
1877,20,0,0,7
1878,12,0,0,0
1879,7,0,0,4
1880,9,55,6,16
1881,11,17,2,15
1882,3,50,4,0
1883,5,32,5,16
1884,10,55,9,0
1885,15,8,1,1
1886,12,16,3,2
1887,11,0,0,4
1888,2,6,1,0
1889,6,68,8,0
1890,6,27,2,0
1891,24,4,1,3
1892,14,47,3,10
1893,13,9,1,3
1894,1,15,3,5
1895,23,0,0,0
1896,16,9,4,11
1897,3,0,0,0
1898,6,27,4,9
1899,12,18,4,0
1900,17,45,4,7
1902,14,36,4,2
1903,5,14,2,7
1904,14,0,0,0
1905,10,117,10,52
1906,10,18,3,5
1907,20,0,0,0
1908,12,0,0,0
1909,15,48,4,41
1910,2,34,2,0
1911,7,42,4,0
1912,10,28,4,12
1913,16,58,4,8
1914,3,21,2,0
1915,4,83,8,2
1916,34,0,0,3
1917,15,0,0,0
1918,4,125,12,27
1919,13,8,1,13
1920,2,59,9,2
1921,13,23,1,0
1922,3,33,5,35
1923,6,83,11,12
1924,5,0,0,1
1926,13,0,0,0
1927,1,0,0,1
1928,6,99,8,18
1929,6,230,14,4
1930,5,33,4,10
1931,2,0,0,0
1932,14,28,3,10
1933,7,183,13,0
1934,19,0,0,7
1935,12,18,7,2
1936,20,83,11,0
1937,9,0,0,2
1938,2,28,9,4
1939,2,83,7,10
1940,12,216,16,34
1941,4,0,0,0
1942,2,14,6,0
1943,9,30,7,2
1944,12,142,10,29
1945,12,25,2,13
1946,3,45,3,0
1947,16,0,0,1
1948,10,45,6,0
1949,1,0,0,1
1950,5,42,6,20
1952,3,51,7,7
1953,4,124,13,1
1954,16,72,7,0
1955,10,11,1,3
1956,17,18,2,0
1957,6,0,0,2
1958,3,85,9,0
1959,5,33,3,1
1960,5,13,4,10
1961,8,0,0,1
1962,3,0,0,0
1963,18,31,5,9
1964,16,8,2,0
1965,5,54,9,0
1966,2,33,3,0
1967,7,0,0,2
1968,3,22,2,0
1969,2,62,6,7
1970,15,0,0,1
1971,15,0,0,0
1972,12,0,0,0
1973,5,0,0,0
1974,9,0,0,0
1975,20,0,0,14
1976,18,0,0,5
1977,9,0,0,4
1978,23,0,0,5
1979,12,0,0,1
1980,11,42,6,0
1981,7,111,10,0
1982,4,3,1,0
1983,2,127,13,22
1984,2,101,10,20
1985,6,0,0,0
1986,8,0,0,1
1987,3,0,0,1
1988,11,0,0,0
1989,8,34,4,0
1990,3,111,9,30
1991,16,21,8,0
1992,16,25,2,4
1993,13,38,4,2
1994,4,93,7,28
1995,5,63,6,49
1996,8,66,7,3
1997,4,0,0,0
1998,9,35,4,0
1999,13,31,4,5
2000,13,126,11,0
2001,8,8,1,4
2002,2,95,8,26
2003,1,111,19,31
2004,18,116,12,33
2005,16,0,0,5
2006,20,10,1,3
2007,7,0,0,0
2008,10,0,0,0
2009,4,0,0,1
2010,2,60,10,10
2011,9,59,8,19
2013,8,54,7,3
2014,11,50,4,12
2015,3,51,8,19
2016,4,168,8,2
2017,6,0,0,3
2018,7,71,8,18
2019,8,32,7,0
2020,2,102,12,0
2021,8,13,2,7
2022,22,25,1,2
2023,4,23,2,4
2024,1,0,0,1
2025,15,0,0,4
2026,15,66,8,0
2027,25,0,0,8
2028,9,17,1,3
2029,5,20,4,3
2030,20,10,3,0
2031,2,16,1,0
2032,10,86,13,12
2033,8,0,0,1
2034,6,21,7,0
2035,13,10,1,1
2037,19,0,0,3
2038,11,28,4,9
2039,7,0,0,4
2040,6,39,4,3
2041,12,48,7,18
2042,2,0,0,0
2043,5,4,1,2
2044,9,18,3,0
2045,2,37,6,3
2046,2,133,13,0
2047,2,0,0,0
2048,2,22,6,10
2049,15,29,6,10
2050,2,0,0,1
2051,16,76,6,9
2052,16,36,6,2
2053,2,0,0,0
2054,6,12,3,4
2055,6,20,3,16
2056,21,30,5,14
2057,12,0,0,0
2058,11,61,5,4
2059,23,0,0,0
2060,16,91,7,11
2061,5,7,1,0
2063,13,0,0,6
2064,14,153,10,18
2065,28,10,6,15
2066,6,31,2,4
2067,15,0,0,5
2068,1,45,5,0
2069,2,38,4,7
2070,10,0,0,0
2071,4,0,0,0
2072,2,0,0,0
2073,4,0,0,0
2074,7,0,0,3
2075,7,0,0,3
2076,17,0,0,0
2077,10,0,0,0
2078,5,0,0,1
2079,5,0,0,1
2080,1,34,7,3
2081,8,87,5,33
2082,4,8,1,0
2083,7,92,12,42
2084,14,24,4,7
2085,1,16,4,0
2086,12,38,4,23
2087,20,0,0,3
2088,14,2,1,2
2089,3,39,4,47
2090,19,102,12,24
2091,9,34,6,6
2092,1,0,0,0
2093,8,0,0,2
2094,11,170,10,44
2095,7,27,4,0
2096,7,40,12,0
2097,2,0,0,1
2098,14,22,3,37
2099,9,156,9,20
2100,3,23,2,9
2101,7,17,1,3
2102,8,38,6,7
2103,4,18,4,0
2104,24,65,6,0
2105,12,0,0,0
2106,12,53,6,43
2107,6,0,0,2
2108,25,139,16,35
2109,8,70,6,34
2110,16,226,16,0
2111,13,0,0,0
2112,18,12,1,5
2113,14,15,1,0
2114,2,9,1,5
2115,2,87,7,5
2116,8,76,9,31
2117,12,0,0,1
2118,4,0,0,0
2119,13,0,0,3
2120,18,68,8,14
2121,18,54,6,0
2122,9,53,9,0
2124,5,52,4,0
2125,10,0,0,0
2126,18,36,9,22
2127,8,0,0,2
2128,18,61,7,0
2129,15,0,0,2
2130,16,86,6,14
2131,13,32,4,2
2132,9,29,6,1
2133,2,22,4,4
2134,14,20,4,3
2135,7,0,0,1
2136,1,15,2,11
2137,19,0,0,6
2138,19,42,6,2
2139,7,29,5,6
2140,10,0,0,0
2141,2,50,5,0
2142,2,50,4,0
2143,18,48,3,6
2144,21,93,7,14
2145,10,19,2,0
2146,11,9,1,0
2148,12,16,1,5
2149,15,39,3,0
2150,19,81,7,31
2151,2,10,1,4
2152,2,36,4,13
2153,8,219,17,0
2154,7,81,6,29
2155,8,20,4,0
2156,19,29,3,13
2157,16,0,0,0
2158,7,56,7,34
2159,17,22,4,1
2160,14,4,2,0
2161,4,24,6,8
2162,2,12,2,5
2163,2,0,0,1
2164,13,0,0,2
2165,8,13,2,0
2166,9,0,0,0
2167,24,0,0,11
2168,8,25,3,10
2169,1,0,0,0
2170,3,0,0,0
2171,15,0,0,4
2172,19,0,0,0
2174,14,0,0,0
2175,1,0,0,0
2176,14,0,0,0
2177,10,0,0,3
2178,22,0,0,0
2179,3,0,0,0
2180,19,74,6,0
2181,10,50,9,0
2182,4,105,9,1
2183,8,23,2,11
2184,24,0,0,0
2185,8,0,0,1
2186,2,51,6,0
2187,6,0,0,1
2188,16,23,6,6
2189,1,51,8,0
2190,11,17,2,1
2191,10,19,2,3
2192,15,12,2,6
2193,5,119,14,41
2194,1,16,2,2
2195,2,24,2,2
2196,16,24,2,14
2197,5,0,0,0
2198,15,7,1,2
2199,14,0,0,0
2200,5,182,12,10
2201,12,38,6,29
2202,11,0,0,3
2203,6,59,4,15
2204,17,0,0,2
2205,14,0,0,0
2206,21,10,1,5
2207,2,0,0,0
2208,2,144,11,13
2209,20,51,5,0
2210,4,73,10,27
2211,10,70,7,17
2212,20,51,4,19
2213,9,23,2,3
2214,10,19,2,1
2215,13,13,2,0
2216,17,160,9,0
2217,1,0,0,0
2218,10,18,4,4
2219,5,17,2,7
2220,1,50,6,13
2221,17,40,6,19
2222,4,17,4,0
2223,8,0,0,2
2224,21,0,0,12
2225,17,56,4,0
2226,3,0,0,0
2227,29,0,0,1
2228,17,0,0,5
2229,6,37,4,7
2230,10,68,11,0
2231,7,0,0,1
2232,9,124,14,0
2233,13,16,6,0
2235,4,27,4,7
2236,2,80,9,4
2237,14,0,0,2
2238,8,0,0,1
2239,19,64,7,3
2240,6,15,4,0
2241,9,49,7,0
2242,16,24,3,16
2243,22,0,0,0
2244,13,84,10,0
2245,4,15,3,2
2246,8,196,14,0
2247,2,0,0,1
2248,8,10,1,4
2249,2,0,0,0
2250,10,104,8,0
2251,4,24,6,7
2252,2,134,10,14
2253,6,77,6,0
2254,2,19,1,8
2255,4,44,4,0
2256,11,17,2,17
2257,18,0,0,0
2259,3,102,9,17
2260,6,36,7,8
2261,16,0,0,2
2262,13,0,0,0
2263,16,16,2,19
2264,7,0,0,1
2265,15,66,6,14
2266,4,215,10,0
2267,6,0,0,0
2268,5,20,2,19
2269,2,0,0,0
2270,12,0,0,0
2271,7,0,0,1
2272,1,0,0,0
2273,4,0,0,0
2274,7,0,0,2
2275,13,0,0,0
2276,11,0,0,0
2277,11,0,0,5
2278,9,0,0,0
2279,18,0,0,5
2280,11,38,5,12
2281,12,0,0,1
2282,16,103,8,29
2283,14,64,5,11
2285,9,0,0,0
2286,6,39,4,6
2287,2,0,0,1
2288,4,79,10,7
2289,1,0,0,0
2290,11,26,2,0
2291,2,31,3,13
2292,10,64,3,0
2293,12,31,5,0
2294,5,106,6,1
2295,11,100,7,24
2296,5,41,5,10
2297,6,0,0,0
2298,12,105,12,8
2299,2,63,4,3
2300,2,56,3,13
2301,6,32,2,8
2302,6,0,0,2
2303,9,77,10,0
2304,3,0,0,0
2305,4,37,5,19
2306,13,12,1,2
2307,18,0,0,0
2308,6,13,7,7
2309,9,15,1,5
2310,2,40,7,10
2311,9,0,0,1
2312,7,105,9,27
2313,20,0,0,7
2314,9,6,1,0
2315,8,0,0,0
2316,3,58,8,5
2317,2,0,0,0
2318,12,108,10,88
2319,12,121,7,0
2320,9,18,2,10
2321,8,41,3,10
2322,9,31,4,0
2323,9,161,16,0
2324,4,36,4,22
2325,13,63,4,0
2326,8,0,0,8
2327,6,0,0,1
2328,16,30,3,0
2329,11,105,7,51
2330,2,108,9,12
2331,14,147,9,36
2332,14,73,6,10
2333,2,7,1,3
2334,15,118,10,0
2335,2,39,4,17
2336,4,37,6,4
2337,20,0,0,0
2338,7,12,2,2
2339,7,62,10,1
2340,3,6,1,3
2341,3,19,3,0
2342,1,43,4,31
2343,15,58,6,0
2344,33,0,0,0
2346,3,150,11,21
2347,9,0,0,1
2348,18,77,10,0
2349,6,16,3,0
2350,11,216,17,24
2351,19,2,1,0
2352,17,79,4,0
2353,14,45,5,7
2354,5,58,6,0
2355,8,23,6,0
2356,5,86,6,0
2357,2,0,0,1
2358,17,0,0,0
2359,7,0,0,0
2360,2,0,0,1
2361,15,10,1,16
2362,15,70,4,11
2363,12,0,0,3
2364,11,103,7,20
2365,2,42,6,3
2366,1,0,0,0
2367,7,0,0,0
2368,1,73,11,0
2370,21,0,0,2
2371,7,0,0,0
2372,13,0,0,0
2373,2,0,0,0
2374,2,0,0,0
2375,9,0,0,0
2376,14,0,0,0
2377,14,0,0,0
2378,7,0,0,0
2379,20,0,0,7
2380,8,40,4,6
2381,30,63,9,20
2382,24,12,1,19
2383,12,55,3,8
2384,12,36,3,6
2385,9,26,4,0
2386,2,20,2,8
2387,3,0,0,0
2388,6,28,2,0
2389,12,26,3,2
2390,2,144,12,14
2391,10,23,3,0
2392,6,8,2,0
2393,4,0,0,0
2394,18,29,7,2
2396,10,78,9,1
2397,12,0,0,2
2398,23,15,1,0
2399,1,65,6,0
2400,2,0,0,0
2401,15,0,0,0
2402,14,0,0,0
2403,13,24,2,4
2404,13,61,9,0
2405,5,17,2,18
2406,5,0,0,0
2407,8,0,0,1
2408,2,27,4,9
2409,8,0,0,1
2410,9,4,1,1
2411,14,27,2,0
2412,9,0,0,0
2413,7,10,4,0
2414,15,229,22,20
2415,12,137,9,0
2416,5,56,8,0
2417,3,0,0,0
2418,15,23,2,9
2419,7,7,1,0
2420,2,93,6,0
2421,5,26,6,0
2422,14,0,0,1
2423,25,18,2,0
2424,13,77,9,27
2425,8,0,0,0
2426,8,50,3,8
2427,11,0,0,4
2428,17,193,13,12
2429,21,167,13,3
2430,12,32,5,1
2431,12,97,9,0
2432,10,116,11,0
2433,10,0,0,1
2434,6,47,6,9
2435,7,41,6,15
2436,8,109,17,6
2437,14,0,0,0
2438,10,41,5,2
2439,8,0,0,0
2440,1,20,10,0
2441,11,51,10,28
2442,21,49,4,0
2443,6,0,0,0
2444,5,0,0,2
2445,6,12,1,1
2446,1,15,2,13
2447,7,0,0,3
2448,6,0,0,2
2449,17,0,0,0
2450,9,13,4,4
2451,2,69,13,0
2452,4,34,3,4
2453,10,30,3,5
2454,8,61,6,28
2455,3,88,12,12
2457,12,0,0,3
2458,16,73,7,0
2459,10,36,7,4
2460,14,0,0,3
2461,3,15,4,0
2462,6,74,6,0
2463,4,81,7,23
2464,10,0,0,1
2465,4,41,5,0
2466,6,22,6,8
2467,13,0,0,1
2468,11,140,13,27
2469,8,22,7,0
2470,18,0,0,0
2471,2,0,0,0
2472,12,0,0,5
2473,13,0,0,6
2474,4,0,0,1
2475,5,0,0,0
2476,30,0,0,4
2477,3,0,0,1
2478,18,0,0,8
2479,2,0,0,0
2481,5,18,3,0
2482,16,56,3,0
2483,7,82,6,0
2484,9,30,4,0
2485,15,97,9,0
2486,12,76,6,0
2487,15,0,0,4
2488,18,104,7,49
2489,11,31,3,0
2490,5,15,4,5
2491,5,20,3,5
2492,8,178,17,12
2493,16,52,5,21
2494,14,40,2,19
2495,11,15,3,3
2496,16,6,1,0
2497,19,0,0,0
2498,16,131,8,56
2499,2,64,6,0
2500,2,37,3,0
2501,1,21,5,21
2502,16,0,0,0
2503,2,109,7,0
2504,19,121,10,42
2505,2,35,7,0
2507,7,0,0,0
2508,8,0,0,8
2509,15,0,0,0
2510,3,27,5,3
2511,16,26,5,0
2512,20,147,12,26
2513,15,6,2,4
2514,8,68,7,25
2515,2,26,3,6
2516,6,21,7,0
2517,13,0,0,4
2518,3,14,2,3
2519,6,62,6,0
2520,6,33,4,0
2521,9,0,0,4
2522,8,0,0,0
2523,5,38,4,14
2524,11,0,0,1
2525,3,22,4,0
2526,9,15,2,0
2527,3,0,0,0
2528,7,64,6,0
2529,12,49,5,17
2530,20,0,0,7
2531,7,93,7,0
2532,22,79,10,0
2533,12,97,8,17
2534,5,11,2,11
2535,5,19,4,0
2536,11,12,4,6
2537,1,0,0,1
2538,2,86,6,0
2539,4,15,1,3
2540,2,0,0,0
2541,5,0,0,1
2542,13,0,0,2
2543,11,14,2,1
2544,16,90,7,0
2545,4,0,0,1
2546,29,78,10,12
2547,24,0,0,1
2548,3,7,1,0
2549,9,6,2,9
2550,15,0,0,2
2551,4,68,8,27
2552,13,22,3,0
2553,10,113,6,0
2554,11,97,7,29
2555,5,38,5,21
2556,16,0,0,2
2557,17,0,0,9
2558,16,59,12,0
2559,8,0,0,2
2560,2,49,3,0
2561,2,0,0,0
2562,2,26,2,0
2563,9,0,0,7
2564,2,101,9,0
2565,8,0,0,2
2566,6,29,8,0
2568,22,0,0,6
2569,5,14,1,0
2570,11,0,0,0
2571,12,0,0,0
2572,12,0,0,4
2573,9,0,0,1
2574,11,0,0,0
2575,11,0,0,3
2576,12,0,0,1
2577,2,0,0,0
2578,2,0,0,0
2579,2,0,0,0
2580,2,45,6,8
2581,7,92,9,39
2582,3,0,0,0
2583,7,0,0,0
2584,7,87,10,0
2585,2,0,0,0
2586,7,55,8,7
2587,10,0,0,3
2588,6,8,1,0
2589,13,33,4,28
2590,2,13,2,1
2592,13,155,9,33
2593,9,33,5,0
2594,8,0,0,2
2595,12,26,5,1
2596,12,14,2,6
2597,10,0,0,2
2598,15,76,9,18
2599,22,84,7,0
2600,18,0,0,8
2601,26,102,7,55
2602,10,0,0,2
2603,12,23,5,4
2604,11,103,12,22
2605,17,131,10,0
2606,12,0,0,0
2607,7,0,0,0
2608,25,0,0,0
2609,18,0,0,0
2610,4,15,2,9
2611,30,36,4,4
2612,12,61,5,37
2613,21,0,0,3
2614,16,23,6,5
2615,18,63,6,0
2616,26,15,6,27
2618,13,30,2,7
2619,23,31,3,16
2620,1,0,0,0
2621,11,0,0,0
2622,9,65,6,25
2623,10,67,6,13
2624,16,22,2,8
2625,15,58,6,25
2626,22,19,3,0
2627,11,0,0,1
2628,4,0,0,0
2629,10,62,7,0
2630,26,65,3,25
2631,9,20,1,18
2632,4,49,7,5
2633,10,34,3,0
2634,12,34,4,8
2635,12,0,0,0
2636,24,0,0,3
2637,10,0,0,0
2638,4,60,5,20
2639,6,64,6,17
2640,2,35,2,20
2641,12,45,6,6
2642,8,20,3,11
2643,9,25,3,0
2644,13,0,0,1
2645,3,16,5,0
2646,22,81,11,0
2647,9,0,0,1
2648,18,23,2,19
2649,2,18,3,6
2650,17,30,4,3
2651,10,72,8,17
2652,15,19,1,7
2653,3,16,1,0
2654,16,115,10,0
2655,7,36,5,1
2656,15,0,0,5
2657,19,0,0,3
2658,6,42,5,9
2659,5,28,2,7
2660,18,54,4,0
2661,6,0,0,0
2662,14,0,0,0
2663,2,0,0,0
2664,14,4,1,5
2665,17,18,2,4
2666,19,0,0,4
2667,2,0,0,0
2668,2,26,3,3
2669,17,19,2,0
2670,2,0,0,0
2671,7,0,0,0
2672,22,0,0,0
2673,38,0,0,16
2674,9,0,0,6
2675,11,0,0,1
2676,13,0,0,0
2677,16,0,0,5
2679,4,0,0,1
2680,8,17,6,0
2681,12,0,0,0
2682,10,52,6,28
2683,2,0,0,1
2684,13,29,4,1
2685,3,0,0,1
2686,2,35,2,13
2687,11,0,0,0
2688,18,47,6,2
2689,20,0,0,0
2690,4,82,7,0
2691,2,71,7,24
2692,8,73,8,60
2693,2,189,12,0
